Dexameth_Liq Spec 5mg/5ml,Dexamethasone,6,3,Corticosteroids (Endocrine),2,0,Use of Corticosteroids,3,1,0.14,56.215,0,12.91317,92.24,0.23,401.54,
Minims_Dexameth 0.1% Ud P/F,Dexamethasone,11,4,Corti'roids & Other Anti-Inflamm.Preps.,1,0,Corticosteroids,1,3,32.928,1821.623,18.791,794.23946,24.12,0.44,55.32,
Decadron_Tab 500mcg,Dexamethasone,6,3,Corticosteroids (Endocrine),2,0,Use of Corticosteroids,1,3,0.519,19.023,0,0.60875,1.17,0.03,36.65,
Dexameth Phos_Inj 4mg/ml 2ml Vl,Dexamethasone Phosphate,6,3,Corticosteroids (Endocrine),2,0,Use of Corticosteroids,1,1,0.165,1.761,0,2.88752,17.5,1.64,10.67,
Dexameth Phos_Inj 4mg/ml 1ml Amp,Dexamethasone Phosphate,6,3,Corticosteroids (Endocrine),2,0,Use of Corticosteroids,1,1,0.165,1.993,0,2.2651,13.73,1.14,12.08,
Sofradex_Ear/Eye Dps,Dexamethasone Sodium Metasulphobenzoate,12,1,Drugs Acting On The Ear,1,0,Otitis Externa,3,3,168.417,1765.78,4.811,1064.06143,6.32,0.6,10.48,
Dexameth Sod Phos_Inj 5mg/ml 1ml Amp,Dexamethasone Sodium Phosphate,6,3,Corticosteroids (Endocrine),2,0,Use of Corticosteroids,1,1,3.05,38.12,0,35.69829,11.7,0.94,12.5,
Dexameth Sod Phos_Inj 5mg/ml 2ml Vl,Dexamethasone Sodium Phosphate,6,3,Corticosteroids (Endocrine),2,0,Use of Corticosteroids,1,1,0.27,3.008,0,3.82016,14.15,1.27,11.14,
Dexedrine_Span Cap 15mg,Dexamfetamine Sulphate,4,4,CNS Stimulants and drugs used for ADHD,0,0,CNS Stimulants and drugs used for ADHD,1,3,0.085,3.419,0.008,21.66023,254.83,6.34,40.22,
Dexedrine_Tab 5mg,Dexamfetamine Sulphate,4,4,CNS Stimulants and drugs used for ADHD,0,0,CNS Stimulants and drugs used for ADHD,1,3,43.725,4583.244,36.166,491.0815,11.23,0.11,104.82,
Dexamfet Sulph_Liq Spec 5mg/5ml,Dexamfetamine Sulphate,4,4,CNS Stimulants and drugs used for ADHD,0,0,CNS Stimulants and drugs used for ADHD,3,1,3.748,2242.183,0,409.16248,109.17,0.18,598.23,
Seractil_Tab 400mg,Dexibuprofen,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,8.596,520.442,7.795,86.48784,10.06,0.17,60.54,
Seractil_Tab 300mg,Dexibuprofen,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,3.52,203.087,2.983,32.05546,9.11,0.16,57.7,
Keral_Tab 25mg,Dexketoprofen,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,5.296,341.154,4.529,62.63234,11.83,0.18,64.42,
Bepanthen_Nappy Care Oint 5%,Dexpanthenol,13,2,Emollient & Barrier Preparations,1,0,Emollients,6,3,9.131,905.08,0.067,40.81055,4.47,0.05,99.12,
Covonia_Night Time For S/F,Dextromethorphan Hydrobrom Comp Prep's,3,9,Cough Preparations,2,0,Expectorant & Demulcent Cough Prep's,3,3,0.235,46.135,0.038,0.7208,3.07,0.02,196.32,
Robitussin_Dry Cough Linct 7.5mg/5ml S/F,Dextromethorphan Hydrobromide,3,9,Cough Preparations,1,0,Cough Suppressants,3,3,0.133,50.4,0.074,1.10068,8.28,0.02,378.95,
Palfium_Tab 5mg,Dextromoramide Tartrate,4,7,Analgesics,2,0,Opioid Analgesics,1,3,0.076,12.61,0,29.41443,387.03,2.33,165.92,
Dextromoramide Tart_Tab 5mg,Dextromoramide Tartrate,4,7,Analgesics,2,0,Opioid Analgesics,1,1,0.075,14.431,0,42.6908,569.21,2.96,192.41,
Diamorph HCl_Inj 5mg Amp,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,1,1,24.686,198.827,0,552.79552,22.39,2.78,8.05,
Diamorph HCl_Inj 500mg Amp,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,1,1,0.881,11.649,0,520.54538,590.86,44.69,13.22,
Diamorph HCl_Inj 30mg Amp,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,1,1,19.581,514.312,0,1902.4095,97.16,3.7,26.27,
Diamorph HCl_Inj 10mg Amp,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,1,1,51.168,510.687,0,1772.09105,34.63,3.47,9.98,
Diamorph HCl_(S),Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,6,1,0.486,2.778,0,30.41418,62.58,10.95,5.72,
Diamorph HCl_Tab 10mg,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,1,1,2.749,297.263,0,43.77882,15.93,0.15,108.13,
Diamorph HCl_Cap 100mg,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,1,1,0.115,13.572,0,27.58374,239.86,2.03,118.02,
Diamorph HCl_Liq Spec 25mg/5ml,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,3,1,0.098,6.435,0,5.69364,58.1,0.88,65.66,
Diamorph HCl_Inj 100mg Amp,Diamorphine Hydrochloride (Systemic),4,7,Analgesics,2,0,Opioid Analgesics,1,1,9.275,240.571,0,2470.06921,266.31,10.27,25.94,
Diazepam_Tab 5mg,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,1,2028.367,69420.45,0,2462.50523,1.21,0.04,34.22,
Stesolid_Soln 2mg/ml 2.5ml Rectal Tube,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,3,1.174,15.588,0,22.19384,18.9,1.42,13.28,
Stesolid_Soln 4mg/ml 2.5ml Rectal Tube,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,3,2,15.443,0,27.83002,13.92,1.8,7.72,
Diazepam_Syr 2mg/5ml,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,3,1,47.058,12593.526,0,846.97877,18,0.07,267.62,
Diazepam Rectube_2mg/ml 1.25ml Tube,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,3,0.806,6.494,0,7.33822,9.1,1.13,8.06,
Diazepam Rectube_4mg/ml 2.5ml Tube,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,3,8.553,60.705,0,98.58463,11.53,1.62,7.1,
Diazepam Rectube_2mg/ml 2.5ml Tube,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,3,5.803,52.163,0,66.55999,11.47,1.28,8.99,
Valclair_Suppos 10mg,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,3,0.188,1.712,0.187,3.49537,18.59,2.04,9.11,
Diazemuls_Inj 5mg/ml 2ml Amp,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,3,0.251,3.168,0.109,2.9395,11.71,0.93,12.62,
Diazepam_Oral Soln 2.5mg/5ml,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,3,1,1.432,547.077,0,155.78773,108.79,0.28,382.04,
Diazepam_Oral Soln 10mg/5ml,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,3,1,0.883,207.887,0,104.14738,117.95,0.5,235.43,
Diazepam_Oral Soln 2mg/5ml S/F,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,3,1,0.667,175.2,0,10.81514,16.21,0.06,262.67,
Diazepam_Inj 5mg/ml 2ml Amp,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,1,0.629,8.382,0,3.7719,6,0.45,13.33,
Diazepam_Soln 4mg/ml 2.5ml Rectal Tube,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,1,9.04,64.421,0,106.59938,11.79,1.65,7.13,
Diazepam_Soln 2mg/ml 2.5ml Rectal Tube,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,1,7.399,66.073,0,84.04225,11.36,1.27,8.93,
Diazepam_Tab 10mg,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,1,444.055,13827.712,0,507.77746,1.14,0.04,31.14,
Diazepam_Tab 2mg,Diazepam,4,1,Hypnotics And Anxiolytics,2,0,Anxiolytics,1,1,2455.582,90705.364,0,3112.23461,1.27,0.03,36.94,
Eudemine_Tab 50mg,Diazoxide,6,1,Drugs Used In Diabetes,4,0,Treatment Of Hypoglycaemia,1,3,1.235,146.881,1.216,65.97037,53.42,0.45,118.93,
Diazoxide_Liq Spec 10mg/5ml,Diazoxide,6,1,Drugs Used In Diabetes,4,0,Treatment Of Hypoglycaemia,3,1,0.151,33.88,0,15.63779,103.56,0.46,224.37,
Diazoxide_Liq Spec 250mg/5ml,Diazoxide,6,1,Drugs Used In Diabetes,4,0,Treatment Of Hypoglycaemia,3,1,0.378,46.469,0,249.88568,661.07,5.38,122.93,
Diazoxide_Liq Spec 50mg/5ml,Diazoxide,6,1,Drugs Used In Diabetes,4,0,Treatment Of Hypoglycaemia,3,1,0.31,44.558,0,131.70354,424.85,2.96,143.74,
Golden Eye_Eye Oint,Dibrompropamidine Isetionate,11,3,Anti-Infective Eye Preparations,1,0,Antibacterials,6,3,0.621,3.585,0.249,2.02911,3.27,0.57,5.77,
Brolene_Eye Oint 0.15%,Dibrompropamidine Isetionate,11,3,Anti-Infective Eye Preparations,1,0,Antibacterials,6,3,0.65,3.845,0.22,2.24548,3.45,0.58,5.92,
Brulidine_Crm 0.15%,Dibrompropamidine Isetionate,13,10,Anti-Infective Skin Preparations,5,0,Prep's For Minor Cuts & Abrasions,6,3,0.521,22.35,0.155,1.14432,2.2,0.05,42.9,
Diclofenac Pot_Tab 25mg,Diclofenac Potassium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,0.961,62.58,0,9.03087,9.4,0.14,65.12,
Voltarol Rapid_Tab 50mg,Diclofenac Potassium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,53.151,3044.685,49.834,840.50717,15.81,0.28,57.28,
Voltarol Pain-eze_Tab 12.5mg,Diclofenac Potassium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.709,38.186,0.601,7.7859,10.98,0.2,53.86,
Voltarol Rapid_Tab 25mg,Diclofenac Potassium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,5.909,363.294,5.475,52.42491,8.87,0.14,61.48,
Diclofenac Pot_Tab 50mg,Diclofenac Potassium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,8.287,480.743,0,132.68438,16.01,0.28,58.01,
Voltarol_Tab Disper 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,63.965,3934.843,58.696,1159.85627,18.13,0.29,61.52,
Diclofenac Sod_Inj 25mg/ml 3ml Amp,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,6.73,18.833,0,15.57579,2.31,0.83,2.8,
Flamatak MR_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,1.682,63.824,0,15.45725,9.19,0.24,37.95,
Pennsaid_Top Soln 1.5%,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,3,3,7.01,489.18,4.261,130.448,18.61,0.27,69.78,
Voltarol Pain-eze Emulgel_Aq Gel 1%,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,6,3,11.795,648.623,9.664,57.96968,4.91,0.09,54.99,
Voltarol_Suppos 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,4.98,97.214,0,30.4867,6.12,0.31,19.52,
Voltarol_Tab E/C 25mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,2.153,180.007,0,6.57109,3.05,0.04,83.61,
Voltarol_Tab E/C 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,24.08,1791.769,0,101.80458,4.23,0.06,74.41,
Rheumatac Ret 75_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,53.451,2908.044,0,1145.06447,21.42,0.39,54.41,
Diclofenac Sod_Tab E/C 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,4269.624,312279.647,0,5137.07161,1.2,0.02,73.14,
Voltarol_Suppos 25mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,3.098,120.434,2.88,12.93464,4.18,0.11,38.87,
Econac_Suppos 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.116,2.606,0,0.79223,6.83,0.3,22.47,
Voltarol_Suppos 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,21.646,621.897,18.78,109.72313,5.07,0.18,28.73,
Voltarol Emulgel_Aq Gel 1%,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,6,3,911.818,107094.784,745.348,7340.42212,8.05,0.07,117.45,
Voltarol Ret_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,31.887,1265.165,0,445.34487,13.97,0.35,39.68,
Voltarol SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,80.819,4640.776,0,1118.10255,13.83,0.24,57.42,
Econac SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,6.802,369.495,0,113.4733,16.68,0.31,54.32,
Econac XL_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,2.601,88.428,0,39.46449,15.17,0.45,34,
Voltarol_Suppos Paed 12.5mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.604,13.843,0.509,0.83043,1.37,0.06,22.92,
Diclozip 50_Tab E/C 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.138,9.625,0,1.5411,11.17,0.16,69.75,
Mobigel_Spy 4% 30ml,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,1,3,2.992,3.487,1.995,18.76004,6.27,5.38,1.17,
Diclovol SR_Tab 75mg (Generics(UK)),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,1.221,58.278,0,12.5868,10.31,0.22,47.73,
Diclovol Ret_Tab 100mg (Generics(UK)),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,1.052,38.545,0,12.87141,12.24,0.33,36.64,
Diclovol SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.196,10.811,0,3.3502,17.09,0.31,55.16,
Solaraze_Gel 3%,Diclofenac Sodium,13,8,Sunscreens And Camouflagers,1,0,Sunscreening Preparations,6,3,147.908,7728.9,87.317,5266.02336,35.6,0.68,52.25,
Diclomax SR_Cap 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,268.966,15767.753,251.719,3281.89488,12.2,0.21,58.62,
Dicloflex Ret_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,22.926,828.124,0,335.09438,14.62,0.4,36.12,
Dicloflex_Tab E/C 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,2.159,149.868,0,14.10117,6.53,0.09,69.42,
Dicloflex_Tab E/C 25mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.059,5.14,0,0.26103,4.42,0.05,87.12,
Diclofenac Sod_Suppos 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,54.673,1078.532,0,329.95304,6.04,0.31,19.73,
Diclovol Ret_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.094,3.283,0,1.49142,15.87,0.45,34.93,
Diclofenac Sod_Tab E/C 25mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,189.081,14567.34,0,210.14728,1.11,0.01,77.04,
Voltarol_Inj I/M 25mg/ml 3ml Amp,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,5.836,11.326,0,9.37524,1.61,0.83,1.94,
Diclomax Ret_Cap 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,66.02,2456.981,58.103,736.88933,11.16,0.3,37.22,
Diclofenac Sod_Cap 75mg M/R          @gn,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,0.177,9.766,0,1.49122,8.42,0.15,55.18,
Diclofenac Sod_Liq Spec 50mg/5ml,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,3,1,0.053,12.363,0,7.76384,146.49,0.63,233.26,
Flamrase SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,47.064,2477.692,0,257.49815,5.47,0.1,52.65,
Diclofenac Sod_Tab 75mg M/R,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,17.268,973.405,0,234.66851,13.59,0.24,56.37,
Diclofenac Sod_Tab 100mg M/R,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,1,11.76,447.465,0,142.34317,12.1,0.32,38.05,
Flamrase SR_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.967,36.339,0,14.02926,14.51,0.39,37.58,
Flamatak MR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,6.972,413.533,0,73.74064,10.58,0.18,59.31,
Dicloflex SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,73.979,4070.688,0,1289.87619,17.44,0.32,55.02,
Motifene_Cap E/C 75mg S/R,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,90.348,5140.695,81.109,734.38607,8.13,0.14,56.9,
Dexomon SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,5.165,286.987,0,66.56615,12.89,0.23,55.56,
Rhumalgan CR 75_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,27.073,1478.256,0,480.98537,17.77,0.33,54.6,
Dicloflex Ret_Tab 100mg (Teva),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,9.113,337.344,0,31.83067,3.49,0.09,37.02,
Dicloflex Ret_Tab 100mg (Kent),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.367,13.224,0,4.44177,12.1,0.34,36.03,
Dicloflex Ret_Tab 100mg (Almus),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,14.169,556.184,0,225.05667,15.88,0.4,39.25,
Voltaren Emulgel_Gel 1%,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,6,3,0.114,12.386,0.092,0.74954,6.57,0.06,108.65,
Dicloflex SR_Tab 75mg (Almus),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,62.276,3552.262,0,1129.07595,18.13,0.32,57.04,
Fenactol_Tab E/C 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,34.54,2718.419,0,41.18223,1.19,0.02,78.7,
Volsaid Ret 100_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,12.889,473.388,0,145.37811,11.28,0.31,36.73,
Dicloflex_Tab E/C 50mg (Almus),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,1.588,91.141,0,1.50006,0.94,0.02,57.39,
Dicloflex_Tab E/C 25mg (Almus),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.088,4.99,0,0.07168,0.81,0.01,56.7,
Rhumalgan SR_Cap 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,13.101,795.759,12.322,183.81158,14.03,0.23,60.74,
Fenactol Ret_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,5.041,180.664,0,41.2897,8.19,0.23,35.84,
Voltarol Emulgel P_Aq Gel 1%,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,6,3,158.104,11954.33,129.272,1020.05586,6.45,0.09,75.61,
Rhumalgan XL_Cap 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,2.114,75.326,1.876,25.05747,11.85,0.33,35.63,
Fenactol SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,17.263,953.517,0,163.8083,9.49,0.17,55.23,
Voltarol Gel Patch_Medic Plastr 1%,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,1,3,5.821,88.689,3.944,124.96659,21.47,1.41,15.24,
Volsaid Ret 75_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,42.03,2414.045,0,516.50698,12.29,0.21,57.44,
Dicloflex SR_Tab 75mg (Kent),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,8.543,473.63,0,111.29575,13.03,0.23,55.44,
Dicloflex SR_Tab 75mg (Teva),Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,4.963,274.145,0,71.63704,14.43,0.26,55.24,
Mobigel Paineze_Spy 4% 15ml,Diclofenac Sodium,10,3,Drugs For Relief Of Soft-Tissue Inflamm,2,0,Rubefacients & Other Top.Antirheumatics,1,3,0.076,0.095,0.065,0.28268,3.72,2.98,1.25,
Voltarol Ophtha_M/D Eye Dps 0.1%,Diclofenac Sodium,11,8,Miscellaneous Ophthalmic Preparations,2,0,Ocular Diagnos/Peri-op Prepn&Photodyn Tt,3,3,3.147,27.11,2.124,36.21896,11.51,1.34,8.61,
Voltarol Ophtha_Eye Dps 0.1% 0.3ml Ud,Diclofenac Sodium,11,8,Miscellaneous Ophthalmic Preparations,2,0,Ocular Diagnos/Peri-op Prepn&Photodyn Tt,1,3,1.879,94.723,1.124,75.7784,40.33,0.8,50.41,
Rhumalgan CR 100_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,7.33,267.276,0,134.11566,18.3,0.5,36.46,
Defanac_Tab E/C 50mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.132,10.956,0,1.65906,12.57,0.15,83,
Acoflam Ret_Tab 100mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.148,5.868,0,1.66985,11.28,0.28,39.65,
Arthrotec 75_Tab,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,297.362,18839.502,208.808,5064.26497,17.03,0.27,63.36,
Arthrotec 50_Tab,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,416.621,27478.857,290.861,5591.33833,13.42,0.2,65.96,
Acoflam SR_Tab 75mg,Diclofenac Sodium,10,1,Drugs Used In Rheumatic Diseases & Gout,1,0,Non-Steroidal Anti-Inflammatory Drugs,1,3,0.145,8.002,0,1.71471,11.83,0.21,55.19,
